Device_Names,Announced_Date,Features,Device_Url
Xiaomi Poco X4 GT Android smartphone, Announced Jun 2022," Features 6.6″  display, MediaTek Dimensity 8100 chipset, 5080 mAh battery, 256 GB storage, 8 GB RAM, Corning Gorilla Glass 5",https://www.gsmarena.com/xiaomi_poco_x4_gt-11626.php
Xiaomi Poco C40 Android smartphone, Announced Jun 2022," Features 6.71″  display, JLQ JR510 chipset, 6000 mAh battery, 64 GB storage, 4 GB RAM, Corning Gorilla Glass",https://www.gsmarena.com/xiaomi_poco_c40-11468.php
Xiaomi Redmi Note 11T Pro+ Android smartphone, Announced May 2022," Features 6.6″  display, MediaTek Dimensity 8100 chipset, 4400 mAh battery, 512 GB storage, 8 GB RAM",https://www.gsmarena.com/xiaomi_redmi_note_11t_pro+-11549.php
Xiaomi Redmi Note 11T Pro Android smartphone, Announced May 2022," Features 6.6″  display, MediaTek Dimensity 8100 chipset, 5080 mAh battery, 256 GB storage, 8 GB RAM",https://www.gsmarena.com/xiaomi_redmi_note_11t_pro-11550.php
Xiaomi Redmi Note 11SE Android smartphone, Announced May 2022," Features 6.5″  display, MediaTek MT6833 Dimensity 700 chipset, 5000 mAh battery, 128 GB storage, 8 GB RAM",https://www.gsmarena.com/xiaomi_redmi_note_11se-11551.php
Xiaomi Redmi 10 Prime 2022 Android smartphone, Announced May 2022," Features 6.5″  display, MediaTek Helio G88 chipset, 6000 mAh battery, 128 GB storage, 6 GB RAM, Corning Gorilla Glass 3",https://www.gsmarena.com/xiaomi_redmi_10_prime_2022-11519.php
Xiaomi Poco M4 5G (India) Android smartphone, Announced Apr 2022," Features 6.58″  display, MediaTek MT6833 Dimensity 700 chipset, 5000 mAh battery, 128 GB storage, 6 GB RAM, Corning Gorilla Glass 3",https://www.gsmarena.com/xiaomi_poco_m4_5g_(india)-11427.php
Xiaomi Poco F4 GT Android smartphone, Announced Apr 2022," Features 6.67″  display, Snapdragon 8 Gen 1 chipset, 4700 mAh battery, 256 GB storage, 12 GB RAM, Corning Gorilla Glass Victus",https://www.gsmarena.com/xiaomi_poco_f4_gt-11479.php
Xiaomi Poco Watch watch, Announced Apr 2022," Features 1.6″  display, 225 mAh battery",https://www.gsmarena.com/xiaomi_poco_watch-11495.php
Xiaomi Civi 1S Android smartphone, Announced Apr 2022," Features 6.55″  display, Snapdragon 778G+ 5G chipset, 4500 mAh battery, 256 GB storage, 12 GB RAM, Corning Gorilla Glass 5",https://www.gsmarena.com/xiaomi_civi_1s-11487.php
Xiaomi Redmi 10 Power Android smartphone, Announced Apr 2022," Features 6.7″  display, Snapdragon 680 4G chipset, 6000 mAh battery, 128 GB storage, 8 GB RAM, Corning Gorilla Glass 3",https://www.gsmarena.com/xiaomi_redmi_10_power-11486.php
Xiaomi Black Shark 5 Pro Android smartphone, Announced Mar 2022," Features 6.67″  display, Snapdragon 8 Gen 1 chipset, 4650 mAh battery, 512 GB storage, 16 GB RAM",https://www.gsmarena.com/xiaomi_black_shark_5_pro-11453.php
Xiaomi Black Shark 5 Android smartphone, Announced Mar 2022," Features 6.67″  display, Snapdragon 870 5G chipset, 4650 mAh battery, 256 GB storage, 12 GB RAM",https://www.gsmarena.com/xiaomi_black_shark_5-11454.php
Xiaomi Black Shark 5 RS Android smartphone, Announced Mar 2022," Features 6.67″  display, Snapdragon 888 chipset, 4500 mAh battery, 256 GB storage, 12 GB RAM",https://www.gsmarena.com/xiaomi_black_shark_5_rs-11455.php
Xiaomi Redmi 10A Android smartphone, Announced Mar 2022," Features 6.53″  display, MediaTek MT6762G Helio G25 chipset, 5000 mAh battery, 128 GB storage, 6 GB RAM",https://www.gsmarena.com/xiaomi_redmi_10a-11449.php
