Device_Names,Announced_Date,Features,Device_Url
Casio G'zOne CA-201L Android smartphone, Announced Mar 2013," Features 4.0″  display, Snapdragon S4 Plus chipset, 8 MP primary camera, 13 MP front camera, 1800 mAh battery, 16 GB storage, 1000 MB RAM, MIL-STD-810G compliant, Corning Gorilla Glass 2",https://www.gsmarena.com/casio_g_zone_ca_201l-5384.php
Casio G'zOne Commando Android smartphone, Announced Apr 2011," Features 3.6″  display, 5 MP primary camera, 1460 mAh battery, 1000 MB storage, 512 MB RAM, MIL-STD-810G compliant",https://www.gsmarena.com/casio_g_zone_commando-4550.php
Casio G'zOne Ravine 2 phone, Announced Nov 2011," Features 2.2″  display, 315 MP primary camera, 1150 mAh battery, 512 MB storage, 256 MB RAM, MIL-STD-810F compliant",https://www.gsmarena.com/casio_g_zone_ravine_2-4551.php
Casio G'zOne Ravine phone, Announced Oct 2010," Features 2.2″  display, 315 MP primary camera, 1140 mAh battery, 512 MB storage, 192 MB RAM, MIL-STD-810F compliant",https://www.gsmarena.com/casio_g_zone_ravine-4553.php
Casio G'zOne Brigade phone, Announced Feb 2010," Features 2.9″  display, 315 MP primary camera, 1440 mAh battery, 256 MB storage, 192 MB RAM, MIL-STD-810F compliant",https://www.gsmarena.com/casio_g_zone_brigade-4558.php
