Device_Names,Announced_Date,Features,Device_Url
Neonode N2 phone, Announced Feb 2007," Features 2.0″  display, 2 MP primary camera, 750 mAh battery",https://www.gsmarena.com/neonode_n2-1903.php
Neonode N1m Windows Mobile smartphone, Announced Q1 2005," Features 2.2″  display, 1 MP primary camera, 1100 mAh battery",https://www.gsmarena.com/neonode_n1m-1137.php
Neonode N1 Windows Mobile smartphone, Announced  2003," Features 2.2″  display, 1100 mAh battery, 16 MB RAM",https://www.gsmarena.com/neonode_n1-391.php
