Device_Names,Announced_Date,Features,Device_Url
Fujitsu Siemens T830 Windows Mobile smartphone, Announced Aug 2006," Features 2.4″  display, 2 MP primary camera, 1500 mAh battery, 64 MB RAM",https://www.gsmarena.com/fujitsu_siemens_t830-1954.php
Fujitsu Siemens T810 Windows Mobile smartphone, Announced Aug 2006," Features 2.4″  display, 1500 mAh battery, 64 MB RAM",https://www.gsmarena.com/fujitsu_siemens_t810-1953.php
