Device_Names,Announced_Date,Features,Device_Url
verykool s4513 Luna II Android smartphone, Announced Mar 2017," Features 4.5″  display, Spreadtrum SC7731C chipset, 5 MP primary camera, 2 MP front camera, 1700 mAh battery, 4 GB storage, 512 MB RAM",https://www.gsmarena.com/verykool_s4513_luna_ii-8626.php
verykool SL5560 Maverick Pro Android smartphone, Announced Feb 2017," Features 5.5″  display, MT6737 chipset, 13 MP primary camera, 8 MP front camera, 3000 mAh battery, 16 GB storage, 1000 MB RAM",https://www.gsmarena.com/verykool_sl5560_maverick_pro-8566.php
verykool s5021 Wave Pro Android smartphone, Announced Feb 2017," Features 5.0″  display, Spreadtrum SC7731C chipset, 8 MP primary camera, 5 MP front camera, 2000 mAh battery, 4 GB storage, 512 MB RAM",https://www.gsmarena.com/verykool_s5021_wave_pro-8563.php
verykool s5019 Wave Android smartphone, Announced Feb 2017," Features 5.0″  display, Spreadtrum SC7731C chipset, 5 MP primary camera, 2 MP front camera, 2000 mAh battery, 4 GB storage, 512 MB RAM",https://www.gsmarena.com/verykool_s5019_wave-8564.php
verykool s4008 Leo V Android smartphone, Announced Nov 2016," Features 4.0″  display, Spreadtrum SC7731 chipset, 5 MP primary camera, 2 MP front camera, 1400 mAh battery, 4 GB storage, 512 MB RAM",https://www.gsmarena.com/verykool_s4008_leo_v-8478.php
verykool Sl5200 Eclipse Android smartphone, Announced Nov 2016," Features 5.2″  display, MT6753 chipset, 16 MP primary camera, 8 MP front camera, 2900 mAh battery, 16 GB storage, 2 GB RAM, Asahi Dragontrail Glass",https://www.gsmarena.com/verykool_sl5200_eclipse-8442.php
verykool sl5050 Phantom Android smartphone, Announced Nov 2016," Features 5.0″  display, MT6737 chipset, 16 MP primary camera, 8 MP front camera, 2500 mAh battery, 16 GB storage, 1000 MB RAM, Asahi Dragontrail Glass",https://www.gsmarena.com/verykool_sl5050_phantom-8418.php
verykool s6004 Cyprus Jr, Android smartphone," Announced Sep 2016. Features 60″  display, MT6580 chipset, 8 MP primary camera, 5 MP front camera, 2600 mAh battery, 8 GB storage, 1000 MB RAM, Asahi Dragontrail Glass",https://www.gsmarena.com/verykool_s6004_cyprus_jr_-8363.php
verykool s5524 Maverick III Jr, Android smartphone," Announced Sep 2016. Features 55″  display, MT6580 chipset, 8 MP primary camera, 5 MP front camera, 2800 mAh battery, 8 GB storage, 1000 MB RAM, Asahi Dragontrail Glass",https://www.gsmarena.com/verykool_s5524_maverick_iii_jr_-8362.php
verykool s5525 Maverick III Android smartphone, Announced Sep 2016," Features 5.5″  display, MT6580 chipset, 13 MP primary camera, 8 MP front camera, 2800 mAh battery, 8 GB storage, 1000 MB RAM, Asahi Dragontrail Glass",https://www.gsmarena.com/verykool_s5525_maverick_iii-8361.php
verykool Kolorpad LTE TL8010 Android tablet, Announced Jul 2016," Features 8.0″  display, MT8735 chipset, 8 MP primary camera, 5 MP front camera, 4060 mAh battery, 8 GB storage, 1000 MB RAM",https://www.gsmarena.com/verykool_kolorpad_lte_tl8010-8215.php
verykool s4007 Leo IV Android smartphone, Announced Jul 2016," Features 4.0″  display, MT6572 chipset, 5 MP primary camera, 2 MP front camera, 1300 mAh battery, 4 GB storage, 512 MB RAM",https://www.gsmarena.com/verykool_s4007_leo_iv-8214.php
verykool s6005 Cyprus II Android smartphone, Announced Jul 2016," Features 6.0″  display, MT6580 chipset, 13 MP primary camera, 8 MP front camera, 3000 mAh battery, 8 GB storage, 1000 MB RAM, Asahi Dragontrail Glass",https://www.gsmarena.com/verykool_s6005_cyprus_ii-8213.php
verykool s5530 Maverick II Android smartphone, Announced Jun 2016," Features 5.5″  display, MT6580 chipset, 13 MP primary camera, 5 MP front camera, 2800 mAh battery, 8 GB storage, 1000 MB RAM, Asahi Dragontrail Glass",https://www.gsmarena.com/verykool_s5530_maverick_ii-8173.php
verykool s5030 Helix II Android smartphone, Announced Jun 2016," Features 5.0″  display, MT6580 chipset, 8 MP primary camera, 5 MP front camera, 2200 mAh battery, 8 GB storage, 1000 MB RAM, Asahi Dragontrail Glass",https://www.gsmarena.com/verykool_s5030_helix_ii-8172.php
verykool SL5011 Spark LTE Android smartphone, Announced Feb 2016," Features 5.0″  display, MT6735P chipset, 13 MP primary camera, 8 MP front camera, 2200 mAh battery, 16 GB storage, 1000 MB RAM, Scratch-resistant glass",https://www.gsmarena.com/verykool_sl5011_spark_lte-7921.php
verykool SL6010 Cyprus LTE Android smartphone, Announced Jan 2016," Features 6.0″  display, MT6735P chipset, 13 MP primary camera, 8 MP front camera, 2500 mAh battery, 16 GB storage, 1000 MB RAM, Scratch-resistant glass",https://www.gsmarena.com/verykool_sl6010_cyprus_lte-7890.php
verykool s5025 Helix Android smartphone, Announced Dec 2015," Features 5.0″  display, MT6580 chipset, 13 MP primary camera, 5 MP front camera, 1950 mAh battery, 8 GB storage, 1000 MB RAM, Scratch-resistant glass",https://www.gsmarena.com/verykool_s5025_helix-7834.php
verykool s5020 Giant Android smartphone, Announced Dec 2015," Features 5.0″  display, MT6580M chipset, 8 MP primary camera, 5 MP front camera, 3000 mAh battery, 8 GB storage, 1000 MB RAM, Scratch-resistant glass",https://www.gsmarena.com/verykool_s5020_giant-7833.php
verykool s5001 Lotus Android smartphone, Announced Dec 2015," Features 5.0″  display, MT6572M chipset, 5 MP primary camera, 13 MP front camera, 2000 mAh battery, 4 GB storage, 512 MB RAM",https://www.gsmarena.com/verykool_s5001_lotus-7835.php
