Device_Names,Announced_Date,Features,Device_Url
Allview X4 Soul Infinity N Android smartphone, Announced Sep 2017," Features 5.7″  display, MT6750T chipset, 16 MP primary camera, 8 MP front camera, 3000 mAh battery, 32 GB storage, 4 GB RAM, Asahi Dragontrail Glass",https://www.gsmarena.com/allview_x4_soul_infinity_n-9014.php
Allview X4 Soul Infinity S Android smartphone, Announced Sep 2017," Features 5.7″  display, MT6750T chipset, 13 MP primary camera, 8 MP front camera, 3000 mAh battery, 16 GB storage, 3 GB RAM, Asahi Dragontrail Glass",https://www.gsmarena.com/allview_x4_soul_infinity_s-9015.php
Allview X4 Soul Infinity Z Android smartphone, Announced Sep 2017," Features 5.7″  display, MT6750T chipset, Dual: 13 MP (PDAF) + 5 MP primary camera, 8 MP front camera, 3000 mAh battery, 32 GB storage, 4 GB RAM",https://www.gsmarena.com/allview_x4_soul_infinity_z-9016.php
Allview X4 Soul Vision Android smartphone, Announced Sep 2017," Features 5.5″  display, MT6750 chipset, 13 MP primary camera, 8 MP front camera, 4000 mAh battery, 32 GB storage, 3 GB RAM",https://www.gsmarena.com/allview_x4_soul_vision-9010.php
Allview V3 Viper Android smartphone, Announced Jan 2018," Features 5.5″  display, MT6737 chipset, 13 MP primary camera, 13 MP front camera, 3000 mAh battery, 32 GB storage, 3 GB RAM, Corning Gorilla Glass 3",https://www.gsmarena.com/allview_v3_viper-9009.php
Allview X4 Soul Mini S Android smartphone, Announced Jun 2017," Features 5.0″  display, MT6737 chipset, 8 MP primary camera, 8 MP front camera, 2500 mAh battery, 16 GB storage, 1000 MB RAM, Scratch-resistant glass",https://www.gsmarena.com/allview_x4_soul_mini_s-8855.php
Allview X4 Xtreme Android smartphone, Announced Jun 2017," Features 6.0″  display, MT6757T Helio P25 chipset, Dual: 13 MP (PDAF) + 5 MP primary camera, 20 MP front camera, 4550 mAh battery, 64 GB storage, 4 GB RAM, Corning Gorilla Glass 3",https://www.gsmarena.com/allview_x4_xtreme-8743.php
Allview P9 Energy Lite (2017) Android smartphone, Announced Jun 2017," Features 5.2″  display, MT6753 chipset, 13 MP primary camera, 8 MP front camera, 4000 mAh battery, 32 GB storage, 3 GB RAM",https://www.gsmarena.com/allview_p9_energy_lite_(2017)-8742.php
Allview X4 Soul Lite Android smartphone, Announced Jun 2017," Features 5.5″  display, MT6750 chipset, Dual: 13 MP (1/3″, 112µm, PDAF) + 2 MP primary camera, 8 MP front camera, 3000 mAh battery, 32 GB storage, 4 GB RAM",https://www.gsmarena.com/allview_x4_soul_lite-8741.php
Allview X4 Soul Mini Android smartphone, Announced Apr 2017," Features 5.0″  display, MT6737 chipset, 13 MP primary camera, 8 MP front camera, 2500 mAh battery, 16 GB storage, 3 GB RAM, Asahi Dragontrail Glass",https://www.gsmarena.com/allview_x4_soul_mini-8706.php
Allview X4 Soul Style Android smartphone, Announced Mar 2017," Features 5.5″  display, MT6755 Helio P10 chipset, 13 MP primary camera, 16 MP front camera, 4010 mAh battery, 64 GB storage, 4 GB RAM, Corning Gorilla Glass (unspecified version)",https://www.gsmarena.com/allview_x4_soul_style-8623.php
Allview P6 Energy Mini Android smartphone, Announced Mar 2017," Features 5.0″  display, MT6737 chipset, 5 MP primary camera, 2 MP front camera, 2950 mAh battery, 8 GB storage, 1000 MB RAM",https://www.gsmarena.com/allview_p6_energy_mini-8622.php
