Device_Names,Announced_Date,Features,Device_Url
Garmin-Asus A10 Android smartphone, Announced Apr 2010," Features 3.2″  display, 5 MP primary camera, 1500 mAh battery, 4 GB storage, 512 MB RAM",https://www.gsmarena.com/garmin_asus_a10-3295.php
Garmin-Asus nuvifone A50 Android smartphone, Announced Feb 2010," Features 3.5″  display, Snapdragon S1 chipset, 315 MP primary camera, 1150 mAh battery, 4 GB storage, 256 MB RAM",https://www.gsmarena.com/garmin_asus_nuvifone_a50-3139.php
Garmin-Asus nuvifone M10 Windows Mobile smartphone, Announced Jan 2010," Features 3.5″  display, Snapdragon S1 chipset, 5 MP primary camera, 1500 mAh battery, 4 GB storage, 512 MB RAM",https://www.gsmarena.com/garmin_asus_nuvifone_m10-3097.php
Garmin-Asus nuvifone G60 smartphone, Announced Feb 2009," Features 3.55″  display, 315 MP primary camera, 1100 mAh battery, 4 GB storage, 128 MB RAM",https://www.gsmarena.com/garmin_asus_nuvifone_g60-2725.php
Garmin-Asus nuvifone M20 Windows Mobile smartphone, Announced Feb 2009," Features 2.8″  display, MSM7200A chipset, 315 MP primary camera, 920 mAh battery, 8 GB storage",https://www.gsmarena.com/garmin_asus_nuvifone_m20-2724.php
