Device_Names,Announced_Date,Features,Device_Url
WND Wind Van Gogh 2100 phone, Announced Oct 2007," Features 1.8″  display, 2 MP primary camera, 820 mAh battery, 128 MB storage",https://www.gsmarena.com/wnd_wind_van_gogh_2100-2169.php
WND Wind DUO 2300 phone, Announced Oct 2007," Features 1.9″  display, 2 MP primary camera, 930 mAh battery",https://www.gsmarena.com/wnd_wind_duo_2300-2168.php
WND Wind DUO 2200 phone, Announced Oct 2007," Features 1.8″  display, 2 MP primary camera, 930 mAh battery",https://www.gsmarena.com/wnd_wind_duo_2200-2166.php
WND Wind DUO 2100 phone, Announced Oct 2007," Features 1.8″  display, 2 MP primary camera, 930 mAh battery, 128 MB storage",https://www.gsmarena.com/wnd_wind_duo_2100-2167.php
WND Wind DUO 2000 phone, Announced Mar 2007," Features 1.5″  display, 1660 mAh battery",https://www.gsmarena.com/wnd_wind_duo_2000-2165.php
