Device_Names,Announced_Date,Features,Device_Url
Fairphone 4 Android smartphone, Announced Sep 2021," Features 6.3″  display, Snapdragon 750G 5G chipset, 3905 mAh battery, 256 GB storage, 8 GB RAM, MIL-STD-810G compliant, Corning Gorilla Glass 5",https://www.gsmarena.com/fairphone_4-11136.php
Fairphone 3+ Android smartphone, Announced Aug 2020," Features 5.65″  display, Snapdragon 632 chipset, 3040 mAh battery, 64 GB storage, 4 GB RAM, Corning Gorilla Glass 5",https://www.gsmarena.com/fairphone_3+-10069.php
Fairphone 3 Android smartphone, Announced Aug 2019," Features 5.65″  display, Snapdragon 632 chipset, 3040 mAh battery, 64 GB storage, 4 GB RAM, Corning Gorilla Glass 5",https://www.gsmarena.com/fairphone_3-10397.php
